# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  165       7.326211503728e-10       1.454179165667e-13      -6.661487281044e-12       0.000000000000e+00       3.084570133855e-12       1.515198269673e-13      -3.362104574619e-15 
  166       7.369093817079e-10       1.438348250537e-13      -6.606198196990e-12       0.000000000000e+00       3.028938454690e-12       1.523416960121e-13      -3.297042286595e-15 
  167       7.411437259901e-10       1.422200027354e-13      -6.546777651885e-12       0.000000000000e+00       2.974596218219e-12       1.530653611380e-13      -3.231581678336e-15 
  168       7.453229034020e-10       1.405765332308e-13      -6.483212199293e-12       0.000000000000e+00       2.921528918197e-12       1.536938489796e-13      -3.165779557495e-15 
  169       7.494456163162e-10       1.389076323733e-13      -6.415490873841e-12       0.000000000000e+00       2.869718074657e-12       1.542304495869e-13      -3.099694081821e-15 
  170       7.535105490102e-10       1.372166499241e-13      -6.343605236398e-12       0.000000000000e+00       2.819141154209e-12       1.546787208592e-13      -3.033384767069e-15 
  171       7.575163673828e-10       1.355070712859e-13      -6.267549419257e-12       0.000000000000e+00       2.769771490340e-12       1.550424929781e-13      -2.966912494914e-15 
  172       7.614617186701e-10       1.337825192168e-13      -6.187320171313e-12       0.000000000000e+00       2.721578203719e-12       1.553258728405e-13      -2.900339520864e-15 
  173       7.653452311608e-10       1.320467555440e-13      -6.102916903246e-12       0.000000000000e+00       2.674526122498e-12       1.555332484927e-13      -2.833729482171e-15 
  174       7.691655139122e-10       1.303036828770e-13      -6.014341732699e-12       0.000000000000e+00       2.628575702610e-12       1.556692935630e-13      -2.767147405745e-15 
  175       7.729211564666e-10       1.285573463218e-13      -5.921599529458e-12       0.000000000000e+00       2.583682948075e-12       1.557389716956e-13      -2.700659716065e-15 
  176       7.766107285663e-10       1.268119351945e-13      -5.824697960634e-12       0.000000000000e+00       2.539799331299e-12       1.557475409833e-13      -2.634334243096e-15 
  177       7.802327798702e-10       1.250717847347e-13      -5.723647535841e-12       0.000000000000e+00       2.496871713378e-12       1.557005584015e-13      -2.568240230193e-15 
  178       7.837858396691e-10       1.233413778196e-13      -5.618461652378e-12       0.000000000000e+00       2.454842264397e-12       1.556038842411e-13      -2.502448342024e-15 
  179       7.872684166020e-10       1.216253466772e-13      -5.509156640408e-12       0.000000000000e+00       2.413648383733e-12       1.554636865420e-13      -2.437030672476e-15 
  180       7.906790945220e-10       1.199283036386e-13      -5.395750194744e-12       0.000000000000e+00       2.373235158399e-12       1.552853886220e-13      -2.372050249466e-15 
  181       7.940168292114e-10       1.182543147691e-13      -5.278256436432e-12       0.000000000000e+00       2.333594011965e-12       1.550704088504e-13      -2.307528599950e-15 
  182       7.972806747615e-10       1.166073875899e-13      -5.156690544472e-12       0.000000000000e+00       2.294726981877e-12       1.548191696353e-13      -2.243475615908e-15 
  183       8.004696896108e-10       1.149916393569e-13      -5.031070372887e-12       0.000000000000e+00       2.256634424211e-12       1.545321315757e-13      -2.179899795203e-15 
  184       8.035829366152e-10       1.134112981442e-13      -4.901416489969e-12       0.000000000000e+00       2.219314980152e-12       1.542097940024e-13      -2.116808210813e-15 
  185       8.066194831179e-10       1.118707039285e-13      -4.767752217507e-12       0.000000000000e+00       2.182765542482e-12       1.538526955182e-13      -2.054206480051e-15 
  186       8.095784010194e-10       1.103743096726e-13      -4.630103670033e-12       0.000000000000e+00       2.146981222057e-12       1.534614145386e-13      -1.992098733799e-15 
  187       8.124587668478e-10       1.089266824097e-13      -4.488499794055e-12       0.000000000000e+00       2.111955314290e-12       1.530365698324e-13      -1.930487585730e-15 
  188       8.152596618281e-10       1.075325043277e-13      -4.342972407298e-12       0.000000000000e+00       2.077679265637e-12       1.525788210616e-13      -1.869374101541e-15 
  189       8.179801719529e-10       1.061965738523e-13      -4.193556237935e-12       0.000000000000e+00       2.044142640075e-12       1.520888693228e-13      -1.808757768173e-15 
  190       8.206193880521e-10       1.049238067319e-13      -4.040288963834e-12       0.000000000000e+00       2.011333085587e-12       1.515674576870e-13      -1.748636463043e-15 
  191       8.231764058628e-10       1.037192371213e-13      -3.883211251787e-12       0.000000000000e+00       1.979236300641e-12       1.510153717402e-13      -1.689006423270e-15 
  192       8.256503260995e-10       1.025880186652e-13      -3.722366796755e-12       0.000000000000e+00       1.947836000679e-12       1.504334401243e-13      -1.629862214902e-15 
  193       8.280402545238e-10       1.015354255830e-13      -3.557802361097e-12       0.000000000000e+00       1.917113884590e-12       1.498225350769e-13      -1.571196702143e-15 
  194       8.303453020150e-10       1.005668537523e-13      -3.389567813818e-12       0.000000000000e+00       1.887049601199e-12       1.491835729726e-13      -1.513001016581e-15 
  195       8.325645846392e-10       9.968782179282e-14      -3.217716169798e-12       0.000000000000e+00       1.857620715748e-12       1.485175148628e-13      -1.455264526414e-15 
  196       8.346972237201e-10       9.890397215081e-14      -3.042303629033e-12       0.000000000000e+00       1.828802676377e-12       1.478253670166e-13      -1.397974805677e-15 
  197       8.367423459087e-10       9.822107218263e-14      -2.863389615873e-12       0.000000000000e+00       1.800568780605e-12       1.471081814613e-13      -1.341117603471e-15 
  198       8.386990832532e-10       9.764501523897e-14      -2.681036818260e-12       0.000000000000e+00       1.772890141817e-12       1.463670565224e-13      -1.284676813189e-15 
  199       8.405665732689e-10       9.718182174875e-14      -2.495311226963e-12       0.000000000000e+00       1.745735655741e-12       1.456031373650e-13      -1.228634441743e-15 
  200       8.423439590086e-10       9.683764030315e-14      -2.306282174817e-12       0.000000000000e+00       1.719071966934e-12       1.448176165333e-13      -1.172970578791e-15 
  201       8.440304513071e-10       9.661844726161e-14      -2.114018760262e-12       0.000000000000e+00       1.692869965018e-12       1.440116646638e-13      -1.117668992790e-15 
  202       8.456255203245e-10       9.652911940357e-14      -1.918578751652e-12       0.000000000000e+00       1.667124860210e-12       1.431862159835e-13      -1.062734428610e-15 
  203       8.471287178364e-10       9.657429704860e-14      -1.720018965116e-12       0.000000000000e+00       1.641837478844e-12       1.423421685141e-13      -1.008176487600e-15 
  204       8.485396165401e-10       9.675867977228e-14      -1.518398837384e-12       0.000000000000e+00       1.617007848369e-12       1.414804528544e-13      -9.540040977680e-16 
  205       8.498578103092e-10       9.708702659920e-14      -1.313780454346e-12       0.000000000000e+00       1.592635183140e-12       1.406020325146e-13      -9.002254996341e-16 
  206       8.510829144470e-10       9.756415619593e-14      -1.106228579597e-12       0.000000000000e+00       1.568717870189e-12       1.397079042505e-13      -8.468482320911e-16 
  207       8.522145659402e-10       9.819494706396e-14      -8.958106829919e-13       0.000000000000e+00       1.545253455014e-12       1.387990983976e-13      -7.938791182607e-16 
  208       8.532524237128e-10       9.898433773269e-14      -6.825969691952e-13       0.000000000000e+00       1.522238627355e-12       1.378766792051e-13      -7.413242513506e-16 
  209       8.541961688796e-10       9.993732695240e-14      -4.666604062332e-13       0.000000000000e+00       1.499669206977e-12       1.369417451700e-13      -6.891889805125e-16 
  210       8.550455050004e-10       1.010589738872e-13      -2.480767540452e-13       0.000000000000e+00       1.477540129453e-12       1.359954293714e-13      -6.374778966990e-16 
  211       8.558001583334e-10       1.023543983080e-13      -2.692459303433e-14       0.000000000000e+00       1.455845431941e-12       1.350388998044e-13      -5.861948185211e-16 
  212       8.564598780889e-10       1.038287807855e-13       1.967146473805e-13       0.000000000000e+00       1.434578238969e-12       1.340733597144e-13      -5.353427781055e-16 
  213       8.570244366835e-10       1.054873628832e-13       4.227566602135e-13       0.000000000000e+00       1.413730748212e-12       1.331000479313e-13      -4.849240069521e-16 
  214       8.574936299932e-10       1.073354473501e-13       6.511142323609e-13       0.000000000000e+00       1.393294216277e-12       1.321202392031e-13      -4.349399217911e-16 
  215       8.578672776079e-10       1.093783983141e-13       8.816972160490e-13       0.000000000000e+00       1.373258944483e-12       1.311352445307e-13      -3.853911104408e-16 
  216       8.581452230844e-10       1.116216414747e-13       1.114412500284e-12       0.000000000000e+00       1.353614264639e-12       1.301464115016e-13      -3.362773176642e-16 
  217       8.583273342007e-10       1.140706642959e-13       1.349163982298e-12       0.000000000000e+00       1.334348524831e-12       1.291551246240e-13      -2.875974310273e-16 
  218       8.584135032097e-10       1.167310161994e-13       1.585852539002e-12       0.000000000000e+00       1.315449075198e-12       1.281628056611e-13      -2.393494667556e-16 
  219       8.584036470925e-10       1.196083087573e-13       1.824375998430e-12       0.000000000000e+00       1.296902253713e-12       1.271709139652e-13      -1.915305555920e-16 
  220       8.582977078128e-10       1.227082158854e-13       2.064629111192e-12       0.000000000000e+00       1.278693371968e-12       1.261809468117e-13      -1.441369286539e-16 
  221       8.580956525701e-10       1.260364740358e-13       2.306503521918e-12       0.000000000000e+00       1.260806700954e-12       1.251944397333e-13      -9.716390329068e-17 
  222       8.577974740539e-10       1.295988823901e-13       2.549887740710e-12       0.000000000000e+00       1.243225456837e-12       1.242129668542e-13      -5.060586894103e-17 
  223       8.574031906971e-10       1.334013030525e-13       2.794667114590e-12       0.000000000000e+00       1.225931786748e-12       1.232381412238e-13      -4.456272990206e-18 
  224       8.569128655859e-10       1.374492524765e-13       3.040729892575e-12       0.000000000000e+00       1.208910204554e-12       1.222712888551e-13       4.128952621520e-17 
  225       8.563266640141e-10       1.417466461636e-13       3.287985913268e-12       0.000000000000e+00       1.192158173076e-12       1.213124468622e-13       8.662546724101e-17 
  226       8.556448001208e-10       1.462969736197e-13       3.536349063654e-12       0.000000000000e+00       1.175676174809e-12       1.203613015469e-13       1.315430397135e-16 
  227       8.548675188635e-10       1.511036990896e-13       3.785731279523e-12       0.000000000000e+00       1.159464317120e-12       1.194175084651e-13       1.760341079347e-16 
  228       8.539950963165e-10       1.561702607769e-13       4.036042531426e-12       0.000000000000e+00       1.143522326242e-12       1.184806919832e-13       2.200909181989e-16 
  229       8.530278399687e-10       1.615000700639e-13       4.287190810632e-12       0.000000000000e+00       1.127849541268e-12       1.175504448360e-13       2.637061061082e-16 
  230       8.519660890222e-10       1.670965107309e-13       4.539082115085e-12       0.000000000000e+00       1.112444908146e-12       1.166263276833e-13       3.068727038889e-16 
  231       8.508102146900e-10       1.729629381761e-13       4.791620435363e-12       0.000000000000e+00       1.097306973676e-12       1.157078686678e-13       3.495841477077e-16 
  232       8.495606204946e-10       1.791026786356e-13       5.044707740633e-12       0.000000000000e+00       1.082433879507e-12       1.147945629719e-13       3.918342849873e-16 
  233       8.482177425659e-10       1.855190284027e-13       5.298243964611e-12       0.000000000000e+00       1.067823356128e-12       1.138858723747e-13       4.336173817229e-16 
  234       8.467820499396e-10       1.922152530476e-13       5.552126991516e-12       0.000000000000e+00       1.053472716865e-12       1.129812248098e-13       4.749281297984e-16 
  235       8.452540448552e-10       1.991945866378e-13       5.806252642030e-12       0.000000000000e+00       1.039378851880e-12       1.120800139222e-13       5.157616543020e-16 
  236       8.436342630541e-10       2.064602309567e-13       6.060514659255e-12       0.000000000000e+00       1.025538222160e-12       1.111815986255e-13       5.561135208426e-16 
  237       8.419232740780e-10       2.140153547243e-13       6.314804694669e-12       0.000000000000e+00       1.011946853517e-12       1.102853026593e-13       5.959797428657e-16 
  238       8.401216815670e-10       2.218630928165e-13       6.569012294082e-12       0.000000000000e+00       9.986003305826e-13       1.093904141459e-13       6.353567889697e-16 
  239       8.382301235576e-10       2.300065454848e-13       6.823024883599e-12       0.000000000000e+00       9.854937908021e-13       1.084961851485e-13       6.742415902220e-16 
  240       8.362492727811e-10       2.384487775760e-13       7.076727755571e-12       0.000000000000e+00       9.726219184307e-13       1.076018312273e-13       7.126315474746e-16 
  241       8.341798369618e-10       2.471928177522e-13       7.330004054554e-12       0.000000000000e+00       9.599789385287e-13       1.067065309977e-13       7.505245386810e-16 
  242       8.320225591147e-10       2.562416577100e-13       7.582734763271e-12       0.000000000000e+00       9.475586109569e-13       1.058094256868e-13       7.879189262113e-16 
  243       8.297782178444e-10       2.655982514008e-13       7.834798688561e-12       0.000000000000e+00       9.353542243719e-13       1.049096186909e-13       8.248135641692e-16 
  244       8.274476276428e-10       2.752655142500e-13       8.086072447344e-12       0.000000000000e+00       9.233585902216e-13       1.040061751329e-13       8.612078057075e-16 
  245       8.250316391873e-10       2.852463223771e-13       8.336430452573e-12       0.000000000000e+00       9.115640367404e-13       1.030981214192e-13       8.971015103444e-16 
  246       8.225311396390e-10       2.955435118153e-13       8.585744899193e-12       0.000000000000e+00       8.999624029447e-13       1.021844447970e-13       9.324950512795e-16 
  247       8.199470529412e-10       3.061598777310e-13       8.833885750101e-12       0.000000000000e+00       8.885450326281e-13       1.012640929119e-13       9.673893227099e-16 
  248       8.172803401169e-10       3.170981736439e-13       9.080720722099e-12       0.000000000000e+00       8.773027683571e-13       1.003359733644e-13       1.001785747146e-15 
  249       8.145319995678e-10       3.283611106462e-13       9.326115271854e-12       0.000000000000e+00       8.662259454658e-13       9.939895326785e-14       1.035686282729e-15 
