# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1962       3.433366389204e-11       1.410472548081e-12      -2.441567223392e-12       7.875318945318e-15       3.864768901762e-16       1.151720744922e-16      -1.444417834413e-17 
 1963       3.433364498399e-11       1.403699190244e-12      -2.446534803243e-12       7.867215390496e-15       3.856062840329e-16       1.152405071910e-16      -1.436003606466e-17 
 1964       3.433393529281e-11       1.396873532765e-12      -2.451117948264e-12       7.859135892801e-15       3.847379640020e-16       1.153027652226e-16      -1.427535158308e-17 
 1965       3.433450668019e-11       1.389997889451e-12      -2.455316074502e-12       7.851079986436e-15       3.838719233508e-16       1.153588423736e-16      -1.419011184467e-17 
 1966       3.433533089014e-11       1.383074583922e-12      -2.459128599257e-12       7.843047203313e-15       3.830081552839e-16       1.154087324628e-16      -1.410430374538e-17 
 1967       3.433637954876e-11       1.376105949618e-12      -2.462554941084e-12       7.835037073056e-15       3.821466529428e-16       1.154524293415e-16      -1.401791413188e-17 
 1968       3.433762416418e-11       1.369094329819e-12      -2.465594519795e-12       7.827049122996e-15       3.812874094060e-16       1.154899268931e-16      -1.393092980140e-17 
 1969       3.433903612630e-11       1.362042077649e-12      -2.468246756464e-12       7.819082878166e-15       3.804304176888e-16       1.155212190337e-16      -1.384333750173e-17 
 1970       3.434058670674e-11       1.354951556098e-12      -2.470511073430e-12       7.811137861301e-15       3.795756707432e-16       1.155462997116e-16      -1.375512393115e-17 
 1971       3.434224705861e-11       1.347825138027e-12      -2.472386894299e-12       7.803213592833e-15       3.787231614577e-16       1.155651629080e-16      -1.366627573834e-17 
 1972       3.434398821643e-11       1.340665206183e-12      -2.473873643947e-12       7.795309590886e-15       3.778728826575e-16       1.155778026364e-16      -1.357677952236e-17 
 1973       3.434578109592e-11       1.333474153214e-12      -2.474970748525e-12       7.787425371279e-15       3.770248271043e-16       1.155842129432e-16      -1.348662183254e-17 
 1974       3.434759649386e-11       1.326254381679e-12      -2.475677635461e-12       7.779560447517e-15       3.761789874957e-16       1.155843879076e-16      -1.339578916846e-17 
 1975       3.434940508798e-11       1.319008304059e-12      -2.475993733462e-12       7.771714330789e-15       3.753353564661e-16       1.155783216415e-16      -1.330426797988e-17 
 1976       3.435117743676e-11       1.311738342776e-12      -2.475918472520e-12       7.763886529967e-15       3.744939265855e-16       1.155660082897e-16      -1.321204466667e-17 
 1977       3.435288397929e-11       1.304446930199e-12      -2.475451283913e-12       7.756076551601e-15       3.736546903603e-16       1.155474420301e-16      -1.311910557874e-17 
 1978       3.435449503515e-11       1.297136508659e-12      -2.474591600207e-12       7.748283899918e-15       3.728176402327e-16       1.155226170734e-16      -1.302543701601e-17 
 1979       3.435598080422e-11       1.289809530463e-12      -2.473338855262e-12       7.740508076815e-15       3.719827685807e-16       1.154915276635e-16      -1.293102522831e-17 
 1980       3.435731136654e-11       1.282468457904e-12      -2.471692484233e-12       7.732748581861e-15       3.711500677180e-16       1.154541680776e-16      -1.283585641535e-17 
 1981       3.435845668219e-11       1.275115763276e-12      -2.469651923576e-12       7.725004912288e-15       3.703195298941e-16       1.154105326259e-16      -1.273991672664e-17 
 1982       3.435938659107e-11       1.267753928886e-12      -2.467216611046e-12       7.717276562994e-15       3.694911472939e-16       1.153606156519e-16      -1.264319226144e-17 
 1983       3.436007081283e-11       1.260385447065e-12      -2.464385985707e-12       7.709563026535e-15       3.686649120378e-16       1.153044115327e-16      -1.254566906869e-17 
 1984       3.436047894665e-11       1.253012820184e-12      -2.461159487927e-12       7.701863793126e-15       3.678408161815e-16       1.152419146784e-16      -1.244733314696e-17 
 1985       3.436058047115e-11       1.245638560661e-12      -2.457536559390e-12       7.694178350633e-15       3.670188517160e-16       1.151731195329e-16      -1.234817044437e-17 
 1986       3.436034474418e-11       1.238265190980e-12      -2.453516643090e-12       7.686506184574e-15       3.661990105673e-16       1.150980205736e-16      -1.224816685855e-17 
 1987       3.435974345284e-11       1.230895113800e-12      -2.449100035228e-12       7.678846790636e-15       3.653812851303e-16       1.150166188918e-16      -1.214730811232e-17 
 1988       3.435875798342e-11       1.223530221228e-12      -2.444290447722e-12       7.671199712333e-15       3.645656698734e-16       1.149289419870e-16      -1.204557937988e-17 
 1989       3.435737210543e-11       1.216172282691e-12      -2.439092464576e-12       7.663564503621e-15       3.637521597453e-16       1.148350241186e-16      -1.194296565777e-17 
 1990       3.435556952633e-11       1.208823074589e-12      -2.433510691733e-12       7.655940716394e-15       3.629407496424e-16       1.147348997390e-16      -1.183945188874e-17 
 1991       3.435333389144e-11       1.201484380299e-12      -2.427549757113e-12       7.648327900487e-15       3.621314344088e-16       1.146286034941e-16      -1.173502296175e-17 
 1992       3.435064878389e-11       1.194157990187e-12      -2.421214310632e-12       7.640725603670e-15       3.613242088358e-16       1.145161702233e-16      -1.162966371188e-17 
 1993       3.434749772451e-11       1.186845701613e-12      -2.414509024237e-12       7.633133371645e-15       3.605190676625e-16       1.143976349596e-16      -1.152335892024e-17 
 1994       3.434386417176e-11       1.179549318943e-12      -2.407438591933e-12       7.625550748044e-15       3.597160055749e-16       1.142730329305e-16      -1.141609331396e-17 
 1995       3.433973152169e-11       1.172270653557e-12      -2.400007729815e-12       7.617977274429e-15       3.589150172067e-16       1.141423995576e-16      -1.130785156607e-17 
 1996       3.433508310780e-11       1.165011523857e-12      -2.392221176090e-12       7.610412490285e-15       3.581160971385e-16       1.140057704572e-16      -1.119861829546e-17 
 1997       3.432990220103e-11       1.157773755274e-12      -2.384083691114e-12       7.602855933017e-15       3.573192398979e-16       1.138631814405e-16      -1.108837806683e-17 
 1998       3.432417200963e-11       1.150559180281e-12      -2.375600057417e-12       7.595307137952e-15       3.565244399598e-16       1.137146685140e-16      -1.097711539058e-17 
 1999       3.431787567912e-11       1.143369638397e-12      -2.366775079733e-12       7.587765638334e-15       3.557316917459e-16       1.135602678795e-16      -1.086481472280e-17 
 2000       3.431099629219e-11       1.136206976198e-12      -2.357613585025e-12       7.580230965317e-15       3.549409896246e-16       1.134000159345e-16      -1.075146046517e-17 
 2001       3.430351686862e-11       1.129073047328e-12      -2.348120422523e-12       7.572702647971e-15       3.541523279113e-16       1.132339492725e-16      -1.063703696488e-17 
 2002       3.429542036524e-11       1.121969712503e-12      -2.338300463744e-12       7.565180213269e-15       3.533657008678e-16       1.130621046833e-16      -1.052152851462e-17 
 2003       3.428668967582e-11       1.114898839521e-12      -2.328158602525e-12       7.557663186095e-15       3.525811027027e-16       1.128845191529e-16      -1.040491935247e-17 
 2004       3.427730763098e-11       1.107862303273e-12      -2.317699755053e-12       7.550151089231e-15       3.517985275712e-16       1.127012298645e-16      -1.028719366184e-17 
 2005       3.426725699815e-11       1.100861985751e-12      -2.306928859892e-12       7.542643443361e-15       3.510179695746e-16       1.125122741980e-16      -1.016833557142e-17 
 2006       3.425652048150e-11       1.093899776053e-12      -2.295850878012e-12       7.535139767068e-15       3.502394227609e-16       1.123176897308e-16      -1.004832915511e-17 
 2007       3.424508072180e-11       1.086977570398e-12      -2.284470792820e-12       7.527639576828e-15       3.494628811241e-16       1.121175142376e-16      -9.927158431956e-18 
 2008       3.423292029642e-11       1.080097272128e-12      -2.272793610187e-12       7.520142387007e-15       3.486883386045e-16       1.119117856912e-16      -9.804807366062e-18 
 2009       3.422002171919e-11       1.073260791721e-12      -2.260824358478e-12       7.512647709864e-15       3.479157890885e-16       1.117005422622e-16      -9.681259866562e-18 
 2010       3.420636744037e-11       1.066470046800e-12      -2.248568088579e-12       7.505155055541e-15       3.471452264086e-16       1.114838223199e-16      -9.556499787532e-18 
 2011       3.419193984654e-11       1.059726962139e-12      -2.236029873931e-12       7.497663932067e-15       3.463766443430e-16       1.112616644319e-16      -9.430510927929e-18 
 2012       3.417672126056e-11       1.053033469672e-12      -2.223214810553e-12       7.490173845348e-15       3.456100366160e-16       1.110341073648e-16      -9.303277031530e-18 
 2013       3.416069394146e-11       1.046391508504e-12      -2.210128017076e-12       7.482684299171e-15       3.448453968975e-16       1.108011900844e-16      -9.174781786860e-18 
 2014       3.414384008435e-11       1.039803024918e-12      -2.196774634767e-12       7.475194795197e-15       3.440827188033e-16       1.105629517558e-16      -9.045008827136e-18 
 2015       3.412614182040e-11       1.033269972382e-12      -2.183159827564e-12       7.467704832962e-15       3.433219958946e-16       1.103194317440e-16      -8.913941730192e-18 
 2016       3.410758121673e-11       1.026794311563e-12      -2.169288782100e-12       7.460213909868e-15       3.425632216782e-16       1.100706696136e-16      -8.781564018422e-18 
 2017       3.408814027631e-11       1.020378010329e-12      -2.155166707734e-12       7.452721521188e-15       3.418063896063e-16       1.098167051296e-16      -8.647859158711e-18 
 2018       3.406780093794e-11       1.014023043764e-12      -2.140798836579e-12       7.445227160058e-15       3.410514930766e-16       1.095575782576e-16      -8.512810562372e-18 
 2019       3.404654507610e-11       1.007731394170e-12      -2.126190423535e-12       7.437730317475e-15       3.402985254320e-16       1.092933291637e-16      -8.376401585076e-18 
 2020       3.402435450095e-11       1.001505051083e-12      -2.111346746312e-12       7.430230482297e-15       3.395474799605e-16       1.090239982151e-16      -8.238615526796e-18 
 2021       3.400121095821e-11       9.953460112744e-13      -2.096273105463e-12       7.422727141236e-15       3.387983498953e-16       1.087496259803e-16      -8.099435631732e-18 
 2022       3.397709612907e-11       9.892562787660e-13      -2.080974824411e-12       7.415219778858e-15       3.380511284147e-16       1.084702532293e-16      -7.958845088253e-18 
 2023       3.395199163017e-11       9.832378648346e-13      -2.065457249481e-12       7.407707877582e-15       3.373058086419e-16       1.081859209339e-16      -7.816827028829e-18 
 2024       3.392587901344e-11       9.772927880222e-13      -2.049725749925e-12       7.400190917673e-15       3.365623836450e-16       1.078966702679e-16      -7.673364529967e-18 
 2025       3.389873976613e-11       9.714230741442e-13      -2.033785717953e-12       7.392668377242e-15       3.358208464367e-16       1.076025426076e-16      -7.528440612143e-18 
 2026       3.387055852464e-11       9.656304975580e-13      -2.017642718127e-12       7.385139784955e-15       3.350811904295e-16       1.073035810541e-16      -7.382048597273e-18 
 2027       3.384133274201e-11       9.599158029050e-13      -2.001302936660e-12       7.377604878594e-15       3.343434108037e-16       1.069998350135e-16      -7.234223263027e-18 
 2028       3.381106309016e-11       9.542794777629e-13      -1.984772735419e-12       7.370063447633e-15       3.336075031488e-16       1.066913556505e-16      -7.085009913460e-18 
 2029       3.377975025224e-11       9.487220108772e-13      -1.968058502889e-12       7.362515280635e-15       3.328734630096e-16       1.063781943691e-16      -6.934454042153e-18 
 2030       3.374739492266e-11       9.432438921620e-13      -1.951166654210e-12       7.354960165245e-15       3.321412858863e-16       1.060604028133e-16      -6.782601332449e-18 
 2031       3.371399780710e-11       9.378456127014e-13      -1.934103631205e-12       7.347397888193e-15       3.314109672338e-16       1.057380328674e-16      -6.629497657692e-18 
 2032       3.367955962250e-11       9.325276647503e-13      -1.916875902417e-12       7.339828235289e-15       3.306825024624e-16       1.054111366560e-16      -6.475189081465e-18 
