# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_fld            15:(.)w_fld              16:(.)rho_ur             17:(.)rho_crit           18:(.)rho_tot            19:(.)p_tot              20:(.)p_tot_prime        21:gr.fac. D             22:gr.fac. f          
       8.533658510222e+02       5.531441784691e-04       3.326850532512e+02       3.561542904489e+00       1.347824730701e+04       1.577573271554e+01       1.151535423074e+07       1.656383989966e+02       1.466069629202e+00       1.700028970728e+00       8.500144853638e+00       3.414465004711e-01       1.111568231887e-01       1.048424127482e-07      -9.500000000000e-01       6.768978016352e-01       1.268458786052e+01       1.268458786052e+01       8.254792005342e-01      -1.377458615026e-02       1.786513319079e-03       8.607173292257e-01 
       8.442314700851e+02       5.630727928342e-04       3.352718836097e+02       3.500919518079e+00       1.347566047665e+04       1.594315989595e+01       1.139005231505e+07       1.667292828124e+02       1.404370525736e+00       1.646082713553e+00       8.230413567763e+00       3.271598009760e-01       1.064536718667e-01       1.046735066013e-07      -9.500000000000e-01       6.484107593644e-01       1.225643747207e+01       1.225643747207e+01       7.907140007936e-01      -1.311022555671e-02       1.803130906481e-03       8.619919252802e-01 
       8.351947486167e+02       5.731732893470e-04       3.378753609994e+02       3.441359188181e+00       1.347305699926e+04       1.611234347208e+01       1.126609951060e+07       1.678244297667e+02       1.345268010653e+00       1.593848308772e+00       7.969241543858e+00       3.134725085128e-01       1.019490457442e-01       1.045048725703e-07      -9.500000000000e-01       6.211225857786e-01       1.184295306208e+01       1.184295306208e+01       7.574124786085e-01      -1.247801603768e-02       1.819927903471e-03       8.632567177971e-01 
       8.262546424991e+02       5.834485509077e-04       3.404955689127e+02       3.382842559922e+00       1.347043679135e+04       1.628330153658e+01       1.114348137213e+07       1.689238307843e+02       1.288652807306e+00       1.543271434940e+00       7.716357174700e+00       3.003594370925e-01       9.763457669140e-02       1.043365102168e-07      -9.500000000000e-01       5.949828268464e-01       1.144362378522e+01       1.144362378522e+01       7.255130222892e-01      -1.187639567898e-02       1.836906248773e-03       8.645117457195e-01 
       8.174101187772e+02       5.939015077399e-04       3.431325912318e+02       3.325350646175e+00       1.346779976903e+04       1.645605236303e+01       1.102218360864e+07       1.700274766105e+02       1.234420237920e+00       1.494299494371e+00       7.471497471855e+00       2.877964598217e-01       9.350224903075e-02       1.041684191031e-07      -9.500000000000e-01       5.699431518795e-01       1.105795692002e+01       1.105795692002e+01       6.949566133374e-01      -1.130387877082e-02       1.854067902014e-03       8.657570485197e-01 
       8.086601555399e+02       6.045351381463e-04       3.457865122317e+02       3.268864820270e+00       1.346514584803e+04       1.663061440766e+01       1.090219208168e+07       1.711353578126e+02       1.182470030056e+00       1.446881558437e+00       7.234407792186e+00       2.757604643489e-01       8.954438469803e-02       1.040005987923e-07      -9.500000000000e-01       5.459572641719e-01       1.068547721320e+01       1.068547721320e+01       6.656867173069e-01      -1.075905207232e-02       1.871414843949e-03       8.669926661846e-01 
       8.000037418016e+02       6.153524693093e-04       3.484574165834e+02       3.213366808857e+00       1.346247494368e+04       1.680700631111e+01       1.078349280380e+07       1.722474647811e+02       1.132706131210e+00       1.400968314606e+00       7.004841573030e+00       2.642293101854e-01       8.575362902843e-02       1.038330488480e-07      -9.500000000000e-01       5.229808154008e-01       1.032572624826e+01       1.032572624826e+01       6.376491792572e-01      -1.024057126026e-02       1.888949076691e-03       8.682186391998e-01 
       7.914398773858e+02       6.263565780831e-04       3.511453893569e+02       3.158838684909e+00       1.345978697091e+04       1.698524690013e+01       1.066607193686e+07       1.733637877313e+02       1.085036531216e+00       1.356512015158e+00       6.782560075788e+00       2.531817878226e-01       8.212293714066e-02       1.036657688346e-07      -9.500000000000e-01       5.009713236294e-01       9.978261837280e+00       9.978261837280e+00       6.107921236068e-01      -9.747157552524e-03       1.906672623941e-03       8.694350085351e-01 
       7.829675728092e+02       6.375505917879e-04       3.538505160243e+02       3.105262860876e+00       1.345708184424e+04       1.716535518940e+01       1.054991579052e+07       1.744843167052e+02       1.039373092134e+00       1.313466427529e+00       6.567332137645e+00       2.425975795681e-01       7.864556089435e-02       1.034987583174e-07      -9.500000000000e-01       4.798880947606e-01       9.642657435136e+00       9.642657435136e+00       5.850658582020e-01      -9.277594497970e-03       1.924587531219e-03       8.706418156307e-01 
       7.745858491673e+02       6.489376890453e-04       3.565728824630e+02       3.052622081972e+00       1.345435947780e+04       1.734735038326e+01       1.043501082059e+07       1.756090415722e+02       9.956313852776e-01       1.271786786235e+00       6.358933931173e+00       2.324572220312e-01       7.531503639637e-02       1.033320168622e-07      -9.500000000000e-01       4.596921472960e-01       9.318501575345e+00       9.318501575345e+00       5.604227824221e-01      -8.830724924200e-03       1.942695866099e-03       8.718391023819e-01 
       7.662937380216e+02       6.605211006140e-04       3.593125749586e+02       3.000899419608e+00       1.345161978530e+04       1.753125187752e+01       1.032134362751e+07       1.767379520314e+02       9.537305351196e-01       1.231429746312e+00       6.157148731559e+00       2.227420701859e-01       7.212517203312e-02       1.031655440353e-07      -9.500000000000e-01       4.403461402622e-01       9.005397326604e+00       9.005397326604e+00       5.368172991531e-01      -8.405448035590e-03       1.960999718452e-03       8.730269111246e-01 
       7.580902812878e+02       6.723041102241e-04       3.620696802079e+02       2.950078264950e+00       1.344886268005e+04       1.771707926129e+01       1.020890095480e+07       1.778710376130e+02       9.135930697544e-01       1.192353338244e+00       5.961766691219e+00       2.134342629458e-01       6.907003700654e-02       1.029993394042e-07      -9.500000000000e-01       4.218143041695e-01       8.702961769332e+00       8.702961769332e+00       5.142057304651e-01      -8.000716654069e-03       1.979501200678e-03       8.742052846222e-01 
       7.499745311246e+02       6.842900554486e-04       3.648442853226e+02       2.900142322619e+00       1.344608807494e+04       1.790485231877e+01       1.009766968754e+07       1.790082876795e+02       8.751447776584e-01       1.154516924315e+00       5.772584621573e+00       2.045166901883e-01       6.614395035276e-02       1.028334025368e-07      -9.500000000000e-01       4.040623748763e-01       8.410825491444e+00       8.410825491444e+00       4.925462368393e-01      -7.615534595611e-03       1.998202447956e-03       8.753742660509e-01 
       7.419455498244e+02       6.964823285849e-04       3.676364778320e+02       2.851075604508e+00       1.344329588243e+04       1.809459103108e+01       9.987636850824e+06       1.801496914281e+02       8.383145704779e-01       1.117881156346e+00       5.589405781729e+00       1.959729611652e-01       6.334147042294e-02       1.026677330015e-07      -9.500000000000e-01       3.870575302375e-01       8.128632102623e+00       8.128632102623e+00       4.717987397937e-01      -7.248954175733e-03       2.017105618485e-03       8.765338989855e-01 
       7.340024097054e+02       7.088843775324e-04       3.704463456861e+02       2.802862423741e+00       1.344048601458e+04       1.828631557815e+01       9.878789608325e+06       1.812952378915e+02       8.030343515915e-01       1.082407934777e+00       5.412039673887e+00       1.877873742436e-01       6.065738480693e-02       1.025023303678e-07      -9.500000000000e-01       3.707683294180e-01       7.856037766420e+00       7.856037766420e+00       4.519248477662e-01      -6.900073837603e-03       2.036212893737e-03       8.776842273861e-01 
       7.261441930036e+02       7.214997066999e-04       3.732739772590e+02       2.755487388738e+00       1.343765838300e+04       1.848004634060e+01       9.771115260767e+06       1.824449159403e+02       7.692388902036e-01       1.048060369046e+00       5.240301845229e+00       1.799448879183e-01       5.808670068112e-02       1.023371942057e-07      -9.500000000000e-01       3.551646547610e-01       7.592710749495e+00       7.592710749495e+00       4.328877851156e-01      -6.568035896730e-03       2.055526478699e-03       8.788252955851e-01 
       7.183699917675e+02       7.343318779370e-04       3.761194613522e+02       2.708935397416e+00       1.343481289891e+04       1.867580390155e+01       9.664601244487e+06       1.835987142844e+02       7.368657007374e-01       1.014802739219e+00       5.074013696095e+00       1.724310930457e-01       5.562463556257e-02       1.021723240858e-07      -9.500000000000e-01       3.402176561020e-01       7.338330987372e+00       7.338330987372e+00       4.146523241120e-01      -6.252024396445e-03       2.075048602139e-03       8.799571482722e-01 
       7.106789077528e+02       7.473845114564e-04       3.789828871976e+02       2.663191631498e+00       1.343194947306e+04       1.887360904860e+01       9.559235129982e+06       1.847566214745e+02       7.058549273029e-01       9.826004588495e-01       4.913002294248e+00       1.652321862444e-01       5.326660845234e-02       1.020077195796e-07      -9.500000000000e-01       3.258996974275e-01       7.092589666080e+00       7.092589666080e+00       3.971847197885e-01      -5.951263068728e-03       2.094781516851e-03       8.810798304825e-01 
       7.030700523187e+02       7.606612867785e-04       3.818643444604e+02       2.618241550946e+00       1.342906801580e+04       1.907348277572e+01       9.455004620477e+06       1.859186259043e+02       6.761492330274e-01       9.514200390061e-01       4.757100195031e+00       1.583349444158e-01       5.100823135169e-02       1.018433802591e-07      -9.500000000000e-01       3.121843057772e-01       6.855188819100e+00       6.855188819100e+00       3.804526475353e-01      -5.665013395156e-03       2.114727499919e-03       8.821933875838e-01 
       6.955425463251e+02       7.741659437150e-04       3.847639232433e+02       2.574070888503e+00       1.342616843702e+04       1.927544628516e+01       9.351897550511e+06       1.870847158121e+02       6.476936940433e-01       9.212290534469e-01       4.606145267234e+00       1.517267003361e-01       4.884530113539e-02       1.016793056972e-07      -9.500000000000e-01       2.990461222974e-01       6.625840939037e+00       6.625840939037e+00       3.644251433203e-01      -5.392572763059e-03       2.134888852981e-03       8.832978652620e-01 
       6.880955200314e+02       7.879022833404e-04       3.876817140886e+02       2.530665644345e+00       1.342325064617e+04       1.947952098943e+01       9.249901884537e+06       1.882548792825e+02       6.204356979379e-01       8.919961048972e-01       4.459980524486e+00       1.453953192759e-01       4.677379176708e-02       1.015154954672e-07      -9.500000000000e-01       2.864608553543e-01       6.404268603467e+00       6.404268603467e+00       3.490725464248e-01      -5.133272712153e-03       2.155267902490e-03       8.843933095089e-01 
